mu,seed,ordered,fdom_mean,fdom_std
0.125,3,False,0.97835693359375,0.0015120302548013824
0.125,30,False,0.978619384765625,0.0010480940728656571
0.125,31,False,0.9782572428385417,0.0011432416823968549
0.125,32,False,0.977880859375,0.0010856254001075712
0.125,33,False,0.9783203125,0.001039080588582468
0.125,34,False,0.9779500325520833,0.0012701505796852597
0.125,35,False,0.9779317220052083,0.0012451454441961536
0.125,36,False,0.977777099609375,0.0010894789637851037
0.125,37,False,0.97867431640625,0.0009210176090761969
0.125,38,False,0.978076171875,0.0009548832669240454
0.125,39,False,0.9777852376302083,0.0010722614528356346
0.125,4,False,0.977935791015625,0.001401661876215934
0.125,40,False,0.9779764811197916,0.001511987822662606
0.125,41,False,0.9780863444010417,0.0012761538320017786
0.125,42,False,0.978521728515625,0.0014117780396072966
0.125,43,False,0.9782084147135417,0.001089266184570455
0.125,44,False,0.9781697591145834,0.001176922137270344
0.125,45,False,0.9780171712239584,0.0012492673766757024
0.125,46,False,0.978448486328125,0.0012633294452760063
0.125,47,False,0.978302001953125,0.0014581101678212986
