mu,seed,ordered,fdom_mean,fdom_std
0.4,31,False,0.34404296875,0.006642547030078432
0.4,32,False,0.34491170247395836,0.006183667311877132
0.4,33,False,0.34336954752604165,0.005875558403320415
0.4,34,False,0.343817138671875,0.007338266252900171
0.4,35,False,0.3428141276041667,0.006872647730759523
0.4,36,False,0.34762980143229166,0.008587246418358063
0.4,37,False,0.343817138671875,0.005788122980342416
0.4,38,False,0.34374796549479164,0.005704670251096803
0.4,39,False,0.3456502278645833,0.0071997296138314555
0.4,4,False,0.34318440755208335,0.005168658780009653
0.4,40,False,0.34310709635416664,0.005847595524845988
0.4,41,False,0.34618733723958334,0.007723941080147424
0.4,42,False,0.3451639811197917,0.006219521022115728
0.4,43,False,0.3468017578125,0.006609048755671203
0.4,44,False,0.3445231119791667,0.006038787089794814
0.4,45,False,0.3459676106770833,0.006191370736978637
0.4,46,False,0.346929931640625,0.006839358064352283
0.4,47,False,0.34422607421875,0.006815696905294057
0.4,48,False,0.344427490234375,0.007663746718739525
0.4,49,False,0.34724527994791665,0.007926270406898922
0.4,5,False,0.34332071940104164,0.006427101133683592
0.4,50,False,0.34564412434895836,0.007259549354568288
0.4,51,False,0.3458048502604167,0.0057753435956530656
0.4,52,False,0.3441996256510417,0.00620953820685017
0.4,53,False,0.34632568359375,0.0076801922186996285
0.4,54,False,0.3438944498697917,0.00534268544036548
0.4,55,False,0.34408162434895834,0.005697748343859948
0.4,56,False,0.3440775553385417,0.005894123110732271
0.4,57,False,0.34433390299479166,0.007077581615890699
0.4,58,False,0.3436808268229167,0.005270760252977439
0.4,59,False,0.34523111979166665,0.006018159945992398
0.4,6,False,0.34720458984375,0.008537792319584871
0.4,60,False,0.3449808756510417,0.006947882946738985
0.4,61,False,0.3459269205729167,0.007907800101139614
0.4,62,False,0.34310709635416664,0.004444676391522835
0.4,63,False,0.345562744140625,0.00741992975140681
0.4,7,False,0.3442911783854167,0.006007871488896959
0.4,8,False,0.346856689453125,0.006764159520329408
0.4,9,False,0.34464925130208335,0.006092803370751484
0.5,0,False,0.34241129557291666,0.004663339799913309
0.5,1,False,0.34173380533854164,0.005031693349513531
0.5,10,False,0.3427225748697917,0.0058209341543582396
0.5,11,False,0.34130655924479164,0.004503067864214322
0.5,12,False,0.341644287109375,0.005202705601236648
0.5,13,False,0.33995157877604165,0.003736982910473374
0.5,14,False,0.34141438802083335,0.0034208715313580433
0.5,15,False,0.3412272135416667,0.005212996302842428
0.5,16,False,0.3418192545572917,0.003810063374734292
0.5,17,False,0.3400960286458333,0.003653545397290917
0.5,18,False,0.34079386393229166,0.004343161631529245
0.5,19,False,0.3408610026041667,0.004561204592835738
0.5,2,False,0.3403706868489583,0.0036541826148864982
0.5,20,False,0.34140218098958336,0.005153110524538857
0.5,21,False,0.34124755859375,0.004841310235307127
0.5,22,False,0.3409016927083333,0.003850453624450966
0.5,23,False,0.3405863444010417,0.002827760977409942
0.5,24,False,0.340911865234375,0.0045664400284918015
0.5,25,False,0.3400349934895833,0.003157814250955836
0.5,26,False,0.34146525065104166,0.00440558515016363
0.5,27,False,0.3408610026041667,0.004809744154557934
0.5,28,False,0.34045613606770836,0.0037934706740288746
0.5,29,False,0.340972900390625,0.0055500560020937725
0.5,3,False,0.3404947916666667,0.0044403886004764845
0.5,30,False,0.34320271809895836,0.005098840649798525
0.5,31,False,0.3396708170572917,0.004922201441816525
0.5,32,False,0.34076334635416666,0.0036266708871347045
0.5,33,False,0.34135335286458335,0.003342101961546935
0.5,34,False,0.34194539388020834,0.0037217662601794653
0.5,35,False,0.34141845703125,0.004357026738116649
0.5,36,False,0.34139811197916664,0.004183876734848063
0.5,37,False,0.3411173502604167,0.004348277878208462
0.5,38,False,0.340948486328125,0.004236072896653008
0.5,39,False,0.34109293619791664,0.0040333951586721695
0.5,4,False,0.3408284505208333,0.004345678360352932
0.5,40,False,0.341400146484375,0.005181827252791114
0.5,41,False,0.3410746256510417,0.004312846334958402
0.5,42,False,0.34063924153645836,0.0048821380997213564
0.5,43,False,0.34102986653645834,0.004720868007249756
0.5,44,False,0.34169108072916665,0.004933159555454606
0.5,45,False,0.34134114583333336,0.003479636805857449
0.5,46,False,0.34137369791666666,0.003991249155018648
0.5,47,False,0.340777587890625,0.004584038221457189
0.5,48,False,0.34019775390625,0.004513064537416377
0.5,49,False,0.34080403645833335,0.003163911373678871
0.5,5,False,0.341668701171875,0.005467681553327439
0.5,50,False,0.34045817057291666,0.004054588700505473
0.5,51,False,0.3406270345052083,0.0038134383773465786
0.5,52,False,0.3408610026041667,0.005055203015340181
0.5,53,False,0.34051310221354164,0.0033407102109078604
0.5,54,False,0.3422627766927083,0.004764040160565527
0.5,55,False,0.3400777180989583,0.0039340013614623205
0.5,56,False,0.34161783854166666,0.004444737855180087
0.5,57,False,0.3414693196614583,0.00462702532761519
0.5,58,False,0.3396687825520833,0.0031452450360068625
0.5,59,False,0.3404947916666667,0.003259960520465614
0.5,6,False,0.34120076497395835,0.004052834975540067
0.5,60,False,0.3408732096354167,0.0044103474394888605
0.5,61,False,0.3398640950520833,0.0034046944693480953
0.5,62,False,0.3414306640625,0.004469368516137302
0.5,63,False,0.3423360188802083,0.003918060356599815
0.5,7,False,0.341082763671875,0.0041605551920894735
0.5,8,False,0.34219563802083336,0.0036223472520654386
0.5,9,False,0.34093831380208334,0.003576400915247049
